PersonID,NAMELSAD,LANCOUNT,VACLEP,ILLIT
Person_6368,"Bethel Census Area, Alaska",[52],1,0
Person_6369,"Bethel Census Area, Alaska",[52],1,0
Person_6370,"Bethel Census Area, Alaska",[52],1,0
Person_6371,"Bethel Census Area, Alaska",[52],1,0
Person_6372,"Bethel Census Area, Alaska",[52],1,0
Person_6373,"Bethel Census Area, Alaska",[52],1,0
Person_6374,"Bethel Census Area, Alaska",[52],1,0
Person_6375,"Bethel Census Area, Alaska",[52],1,0
Person_6376,"Bethel Census Area, Alaska",[52],1,0
Person_6377,"Bethel Census Area, Alaska",[52],1,0
Person_6378,"Bethel Census Area, Alaska",[52],1,0
Person_6379,"Bethel Census Area, Alaska",[52],1,0
Person_6380,"Bethel Census Area, Alaska",[52],1,0
Person_6381,"Bethel Census Area, Alaska",[52],1,0
Person_6382,"Bethel Census Area, Alaska",[52],1,0
Person_6383,"Bethel Census Area, Alaska",[52],1,0
Person_6384,"Bethel Census Area, Alaska",[52],1,0
Person_6385,"Bethel Census Area, Alaska",[52],1,0
Person_6386,"Bethel Census Area, Alaska",[52],1,0
Person_6387,"Bethel Census Area, Alaska",[52],1,0
Person_6388,"Bethel Census Area, Alaska",[52],1,0
Person_6389,"Bethel Census Area, Alaska",[52],1,0
Person_6390,"Bethel Census Area, Alaska",[52],1,0
Person_6391,"Bethel Census Area, Alaska",[52],1,0
Person_6392,"Bethel Census Area, Alaska",[52],1,0
Person_6393,"Bethel Census Area, Alaska",[52],1,0
Person_6394,"Bethel Census Area, Alaska",[52],1,0
Person_6395,"Bethel Census Area, Alaska",[52],1,0
Person_6396,"Bethel Census Area, Alaska",[52],1,0
Person_6397,"Bethel Census Area, Alaska",[52],1,0
Person_6398,"Bethel Census Area, Alaska",[52],1,0
Person_6399,"Bethel Census Area, Alaska",[52],1,0
Person_6400,"Bethel Census Area, Alaska",[52],1,0
Person_6401,"Bethel Census Area, Alaska",[52],1,0
Person_6402,"Bethel Census Area, Alaska",[52],1,0
Person_6403,"Bethel Census Area, Alaska",[52],1,0
Person_6404,"Bethel Census Area, Alaska",[52],1,0
Person_6405,"Bethel Census Area, Alaska",[52],1,0
Person_6406,"Bethel Census Area, Alaska",[52],1,0
Person_6407,"Bethel Census Area, Alaska",[52],1,0
Person_6408,"Bethel Census Area, Alaska",[52],1,0
Person_6409,"Bethel Census Area, Alaska",[52],1,0
Person_6410,"Bethel Census Area, Alaska",[52],1,0
Person_6411,"Bethel Census Area, Alaska",[52],1,0
Person_6412,"Bethel Census Area, Alaska",[52],1,0
Person_6413,"Bethel Census Area, Alaska",[52],1,0
Person_6414,"Bethel Census Area, Alaska",[52],1,0
Person_6415,"Bethel Census Area, Alaska",[52],1,0
Person_6416,"Bethel Census Area, Alaska",[52],1,0
Person_6417,"Bethel Census Area, Alaska",[52],1,0
Person_6418,"Bethel Census Area, Alaska",[52],1,0
Person_6419,"Bethel Census Area, Alaska",[52],1,0
Person_6420,"Bethel Census Area, Alaska",[52],1,0
Person_6421,"Bethel Census Area, Alaska",[52],1,0
Person_6422,"Bethel Census Area, Alaska",[52],1,0
Person_6423,"Bethel Census Area, Alaska",[52],1,0
Person_6424,"Bethel Census Area, Alaska",[52],1,0
Person_6425,"Bethel Census Area, Alaska",[52],1,0
Person_6426,"Bethel Census Area, Alaska",[52],1,0
Person_6427,"Bethel Census Area, Alaska",[52],1,0
Person_6428,"Bethel Census Area, Alaska",[52],1,0
Person_6429,"Bethel Census Area, Alaska",[52],1,0
Person_6430,"Bethel Census Area, Alaska",[52],1,0
Person_6431,"Bethel Census Area, Alaska",[52],1,0
Person_6432,"Bethel Census Area, Alaska",[52],1,0
Person_6433,"Bethel Census Area, Alaska",[52],1,0
Person_6434,"Bethel Census Area, Alaska",[52],1,0
Person_6435,"Bethel Census Area, Alaska",[52],1,0
Person_6436,"Bethel Census Area, Alaska",[52],1,0
Person_6437,"Bethel Census Area, Alaska",[52],1,0
Person_6438,"Bethel Census Area, Alaska",[52],1,0
Person_6439,"Bethel Census Area, Alaska",[52],1,0
Person_6440,"Bethel Census Area, Alaska",[52],1,0
Person_6441,"Bethel Census Area, Alaska",[52],1,0
Person_6442,"Bethel Census Area, Alaska",[52],1,0
Person_6443,"Bethel Census Area, Alaska",[52],1,0
Person_6444,"Bethel Census Area, Alaska",[52],1,0
Person_6445,"Bethel Census Area, Alaska",[52],1,0
Person_6446,"Bethel Census Area, Alaska",[52],1,0
Person_6447,"Bethel Census Area, Alaska",[52],1,0
Person_6448,"Bethel Census Area, Alaska",[52],1,0
Person_6449,"Bethel Census Area, Alaska",[52],1,0
Person_6450,"Bethel Census Area, Alaska",[52],1,0
Person_6451,"Bethel Census Area, Alaska",[52],1,0
Person_6452,"Bethel Census Area, Alaska",[52],1,0
Person_6453,"Bethel Census Area, Alaska",[52],1,0
Person_6454,"Bethel Census Area, Alaska",[52],1,0
Person_6455,"Bethel Census Area, Alaska",[52],1,0
Person_6456,"Bethel Census Area, Alaska",[52],1,0
Person_6457,"Bethel Census Area, Alaska",[52],1,0
Person_6458,"Bethel Census Area, Alaska",[52],1,0
Person_6459,"Bethel Census Area, Alaska",[52],1,0
Person_6460,"Bethel Census Area, Alaska",[52],1,0
Person_6461,"Bethel Census Area, Alaska",[52],1,0
Person_6462,"Bethel Census Area, Alaska",[52],1,0
Person_6463,"Bethel Census Area, Alaska",[52],1,0
Person_6464,"Bethel Census Area, Alaska",[52],1,0
Person_6465,"Bethel Census Area, Alaska",[52],1,0
Person_6466,"Bethel Census Area, Alaska",[52],1,0
Person_6467,"Bethel Census Area, Alaska",[52],1,0
Person_6468,"Bethel Census Area, Alaska",[52],1,0
Person_6469,"Bethel Census Area, Alaska",[52],1,0
Person_6470,"Bethel Census Area, Alaska",[52],1,0
Person_6471,"Bethel Census Area, Alaska",[52],1,0
Person_6472,"Bethel Census Area, Alaska",[52],1,0
Person_6473,"Bethel Census Area, Alaska",[52],1,0
Person_6474,"Bethel Census Area, Alaska",[52],1,0
Person_6475,"Bethel Census Area, Alaska",[52],1,0
Person_6476,"Bethel Census Area, Alaska",[52],1,0
Person_6477,"Bethel Census Area, Alaska",[52],1,0
Person_6478,"Bethel Census Area, Alaska",[52],1,0
Person_6479,"Bethel Census Area, Alaska",[52],1,0
Person_6480,"Bethel Census Area, Alaska",[52],1,0
Person_6481,"Bethel Census Area, Alaska",[52],1,0
Person_6482,"Bethel Census Area, Alaska",[52],1,0
Person_6483,"Bethel Census Area, Alaska",[52],1,0
Person_6484,"Bethel Census Area, Alaska",[52],1,0
Person_6485,"Bethel Census Area, Alaska",[52],1,0
Person_6486,"Bethel Census Area, Alaska",[52],1,0
Person_6487,"Bethel Census Area, Alaska",[52],1,0
Person_6488,"Bethel Census Area, Alaska",[52],1,0
Person_6489,"Bethel Census Area, Alaska",[52],1,0
Person_6490,"Bethel Census Area, Alaska",[52],1,0
Person_6491,"Bethel Census Area, Alaska",[52],1,0
Person_6492,"Bethel Census Area, Alaska",[52],1,0
Person_6493,"Bethel Census Area, Alaska",[52],1,0
Person_6494,"Bethel Census Area, Alaska",[52],1,0
Person_6495,"Bethel Census Area, Alaska",[52],1,0
Person_6496,"Bethel Census Area, Alaska",[52],1,0
Person_6497,"Bethel Census Area, Alaska",[52],1,0
Person_6498,"Bethel Census Area, Alaska",[52],1,0
Person_6499,"Bethel Census Area, Alaska",[52],1,0
Person_6500,"Bethel Census Area, Alaska",[52],1,0
Person_6501,"Bethel Census Area, Alaska",[52],1,0
Person_6502,"Bethel Census Area, Alaska",[52],1,0
Person_6503,"Bethel Census Area, Alaska",[52],1,0
Person_6504,"Bethel Census Area, Alaska",[52],1,0
Person_6505,"Bethel Census Area, Alaska",[52],1,0
Person_6506,"Bethel Census Area, Alaska",[52],1,0
Person_6507,"Bethel Census Area, Alaska",[52],1,0
Person_6508,"Bethel Census Area, Alaska",[52],1,0
Person_6509,"Bethel Census Area, Alaska",[52],1,0
Person_6510,"Bethel Census Area, Alaska",[52],1,0
Person_6511,"Bethel Census Area, Alaska",[52],1,0
Person_6512,"Bethel Census Area, Alaska",[52],1,0
Person_6513,"Bethel Census Area, Alaska",[52],1,0
Person_6514,"Bethel Census Area, Alaska",[52],1,0
Person_6515,"Bethel Census Area, Alaska",[52],1,0
Person_6516,"Bethel Census Area, Alaska",[52],1,0
Person_6517,"Bethel Census Area, Alaska",[52],1,0
Person_6518,"Bethel Census Area, Alaska",[52],1,0
Person_6519,"Bethel Census Area, Alaska",[52],1,0
Person_6520,"Bethel Census Area, Alaska",[52],1,0
Person_6521,"Bethel Census Area, Alaska",[52],1,0
Person_6522,"Bethel Census Area, Alaska",[52],1,0
Person_6523,"Bethel Census Area, Alaska",[52],1,0
Person_6524,"Bethel Census Area, Alaska",[52],1,0
Person_6525,"Bethel Census Area, Alaska",[52],1,0
Person_6526,"Bethel Census Area, Alaska",[52],1,0
Person_6527,"Bethel Census Area, Alaska",[52],1,0
Person_6528,"Bethel Census Area, Alaska",[52],1,0
Person_6529,"Bethel Census Area, Alaska",[52],1,0
Person_6530,"Bethel Census Area, Alaska",[52],1,0
Person_6531,"Bethel Census Area, Alaska",[52],1,0
Person_6532,"Bethel Census Area, Alaska",[52],1,0
Person_6533,"Bethel Census Area, Alaska",[52],1,0
Person_6534,"Bethel Census Area, Alaska",[52],1,0
Person_6535,"Bethel Census Area, Alaska",[52],1,0
Person_6536,"Bethel Census Area, Alaska",[52],1,0
Person_6537,"Bethel Census Area, Alaska",[52],1,0
Person_6538,"Bethel Census Area, Alaska",[52],1,0
Person_6539,"Bethel Census Area, Alaska",[52],1,0
Person_6540,"Bethel Census Area, Alaska",[52],1,0
Person_6541,"Bethel Census Area, Alaska",[52],1,0
Person_6542,"Bethel Census Area, Alaska",[52],1,0
Person_6543,"Bethel Census Area, Alaska",[52],1,0
Person_6544,"Bethel Census Area, Alaska",[52],1,0
Person_6545,"Bethel Census Area, Alaska",[52],1,0
Person_6546,"Bethel Census Area, Alaska",[52],1,0
Person_6547,"Bethel Census Area, Alaska",[52],1,0
Person_6548,"Bethel Census Area, Alaska",[52],1,0
Person_6549,"Bethel Census Area, Alaska",[52],1,0
Person_6550,"Bethel Census Area, Alaska",[52],1,0
Person_6551,"Bethel Census Area, Alaska",[52],1,0
Person_6552,"Bethel Census Area, Alaska",[52],1,0
Person_6553,"Bethel Census Area, Alaska",[52],1,0
Person_6554,"Bethel Census Area, Alaska",[52],1,0
Person_6555,"Bethel Census Area, Alaska",[52],1,0
Person_6556,"Bethel Census Area, Alaska",[52],1,0
Person_6557,"Bethel Census Area, Alaska",[52],1,0
Person_6558,"Bethel Census Area, Alaska",[52],1,0
Person_6559,"Bethel Census Area, Alaska",[52],1,0
Person_6560,"Bethel Census Area, Alaska",[52],1,0
Person_6561,"Bethel Census Area, Alaska",[52],1,0
Person_6562,"Bethel Census Area, Alaska",[52],1,0
Person_6563,"Bethel Census Area, Alaska",[52],1,0
Person_6564,"Bethel Census Area, Alaska",[52],1,0
Person_6565,"Bethel Census Area, Alaska",[52],1,0
Person_6566,"Bethel Census Area, Alaska",[52],1,0
Person_6567,"Bethel Census Area, Alaska",[52],1,0
Person_6568,"Bethel Census Area, Alaska",[52],1,0
Person_6569,"Bethel Census Area, Alaska",[52],1,0
Person_6570,"Bethel Census Area, Alaska",[52],1,0
Person_6571,"Bethel Census Area, Alaska",[52],1,0
Person_6572,"Bethel Census Area, Alaska",[52],1,0
Person_6573,"Bethel Census Area, Alaska",[52],1,0
Person_6574,"Bethel Census Area, Alaska",[52],1,0
Person_6575,"Bethel Census Area, Alaska",[52],1,0
Person_6576,"Bethel Census Area, Alaska",[52],1,0
Person_6577,"Bethel Census Area, Alaska",[52],1,0
Person_6578,"Bethel Census Area, Alaska",[52],1,0
Person_6579,"Bethel Census Area, Alaska",[52],1,0
Person_6580,"Bethel Census Area, Alaska",[52],1,0
Person_6581,"Bethel Census Area, Alaska",[52],1,0
Person_6582,"Bethel Census Area, Alaska",[52],1,0
Person_6583,"Bethel Census Area, Alaska",[52],1,0
Person_6584,"Bethel Census Area, Alaska",[52],1,0
Person_6585,"Bethel Census Area, Alaska",[52],1,0
Person_6586,"Bethel Census Area, Alaska",[52],1,0
Person_6587,"Bethel Census Area, Alaska",[52],1,0
Person_6588,"Bethel Census Area, Alaska",[52],1,0
Person_6589,"Bethel Census Area, Alaska",[52],1,0
Person_6590,"Bethel Census Area, Alaska",[52],1,0
Person_6591,"Bethel Census Area, Alaska",[52],1,0
Person_6592,"Bethel Census Area, Alaska",[52],1,0
Person_6593,"Bethel Census Area, Alaska",[52],1,0
Person_6594,"Bethel Census Area, Alaska",[52],1,0
Person_6595,"Bethel Census Area, Alaska",[52],1,0
Person_6596,"Bethel Census Area, Alaska",[52],1,0
Person_6597,"Bethel Census Area, Alaska",[52],1,0
Person_6598,"Bethel Census Area, Alaska",[52],1,0
Person_6599,"Bethel Census Area, Alaska",[52],1,0
Person_6600,"Bethel Census Area, Alaska",[52],1,0
Person_6601,"Bethel Census Area, Alaska",[52],1,0
Person_6602,"Bethel Census Area, Alaska",[52],1,0
Person_6603,"Bethel Census Area, Alaska",[52],1,0
Person_6604,"Bethel Census Area, Alaska",[52],1,0
Person_6605,"Bethel Census Area, Alaska",[52],1,0
Person_6606,"Bethel Census Area, Alaska",[52],1,0
Person_6607,"Bethel Census Area, Alaska",[52],1,0
Person_6608,"Bethel Census Area, Alaska",[52],1,0
Person_6609,"Bethel Census Area, Alaska",[52],1,0
Person_6610,"Bethel Census Area, Alaska",[52],1,0
Person_6611,"Bethel Census Area, Alaska",[52],1,0
Person_6612,"Bethel Census Area, Alaska",[52],1,0
Person_6613,"Bethel Census Area, Alaska",[52],1,0
Person_6614,"Bethel Census Area, Alaska",[52],1,0
Person_6615,"Bethel Census Area, Alaska",[52],1,0
Person_6616,"Bethel Census Area, Alaska",[52],1,0
Person_6617,"Bethel Census Area, Alaska",[52],1,0
Person_6618,"Bethel Census Area, Alaska",[52],1,0
Person_6619,"Bethel Census Area, Alaska",[52],1,0
Person_6620,"Bethel Census Area, Alaska",[52],1,0
Person_6621,"Bethel Census Area, Alaska",[52],1,0
Person_6622,"Bethel Census Area, Alaska",[52],1,0
Person_6623,"Bethel Census Area, Alaska",[52],1,0
Person_6624,"Bethel Census Area, Alaska",[52],1,0
Person_6625,"Bethel Census Area, Alaska",[52],1,0
Person_6626,"Bethel Census Area, Alaska",[52],1,0
Person_6627,"Bethel Census Area, Alaska",[52],1,0
Person_6628,"Bethel Census Area, Alaska",[52],1,0
Person_6629,"Bethel Census Area, Alaska",[52],1,0
Person_6630,"Bethel Census Area, Alaska",[52],1,0
Person_6631,"Bethel Census Area, Alaska",[52],1,0
Person_6632,"Bethel Census Area, Alaska",[52],1,0
Person_6633,"Bethel Census Area, Alaska",[52],1,0
Person_6634,"Bethel Census Area, Alaska",[52],1,0
Person_6635,"Bethel Census Area, Alaska",[52],1,0
Person_6636,"Bethel Census Area, Alaska",[52],1,0
Person_6637,"Bethel Census Area, Alaska",[52],1,0
Person_6638,"Bethel Census Area, Alaska",[52],1,0
Person_6639,"Bethel Census Area, Alaska",[52],1,0
Person_6640,"Bethel Census Area, Alaska",[52],1,0
Person_6641,"Bethel Census Area, Alaska",[52],1,0
Person_6642,"Bethel Census Area, Alaska",[52],1,0
Person_6643,"Bethel Census Area, Alaska",[52],1,0
Person_6644,"Bethel Census Area, Alaska",[52],1,0
Person_6645,"Bethel Census Area, Alaska",[52],1,0
Person_6646,"Bethel Census Area, Alaska",[52],1,0
Person_6647,"Bethel Census Area, Alaska",[52],1,0
Person_6648,"Bethel Census Area, Alaska",[52],1,0
Person_6649,"Bethel Census Area, Alaska",[52],1,0
Person_6650,"Bethel Census Area, Alaska",[52],1,0
Person_6651,"Bethel Census Area, Alaska",[52],1,0
Person_6652,"Bethel Census Area, Alaska",[52],1,0
Person_6653,"Bethel Census Area, Alaska",[52],1,0
Person_6654,"Bethel Census Area, Alaska",[52],1,0
Person_6655,"Bethel Census Area, Alaska",[52],1,0
Person_6656,"Bethel Census Area, Alaska",[52],1,0
Person_6657,"Bethel Census Area, Alaska",[52],1,0
Person_6658,"Bethel Census Area, Alaska",[52],1,0
Person_6659,"Bethel Census Area, Alaska",[52],1,0
Person_6660,"Bethel Census Area, Alaska",[52],1,0
Person_6661,"Bethel Census Area, Alaska",[52],1,0
Person_6662,"Bethel Census Area, Alaska",[52],1,0
Person_6663,"Bethel Census Area, Alaska",[52],1,0
Person_6664,"Bethel Census Area, Alaska",[52],1,0
Person_6665,"Bethel Census Area, Alaska",[52],1,0
Person_6666,"Bethel Census Area, Alaska",[52],1,0
Person_6667,"Bethel Census Area, Alaska",[52],1,0
Person_6668,"Bethel Census Area, Alaska",[52],1,0
Person_6669,"Bethel Census Area, Alaska",[52],1,0
Person_6670,"Bethel Census Area, Alaska",[52],1,0
Person_6671,"Bethel Census Area, Alaska",[52],1,0
Person_6672,"Bethel Census Area, Alaska",[52],1,0
Person_6673,"Bethel Census Area, Alaska",[52],1,0
Person_6674,"Bethel Census Area, Alaska",[52],1,0
Person_6675,"Bethel Census Area, Alaska",[52],1,0
Person_6676,"Bethel Census Area, Alaska",[52],1,0
Person_6677,"Bethel Census Area, Alaska",[52],1,0
Person_6678,"Bethel Census Area, Alaska",[52],1,0
Person_6679,"Bethel Census Area, Alaska",[52],1,0
Person_6680,"Bethel Census Area, Alaska",[52],1,0
Person_6681,"Bethel Census Area, Alaska",[52],1,0
Person_6682,"Bethel Census Area, Alaska",[52],1,0
Person_6683,"Bethel Census Area, Alaska",[52],1,0
Person_6684,"Bethel Census Area, Alaska",[52],1,0
Person_6685,"Bethel Census Area, Alaska",[52],1,0
Person_6686,"Bethel Census Area, Alaska",[52],1,0
Person_6687,"Bethel Census Area, Alaska",[52],1,0
Person_6688,"Bethel Census Area, Alaska",[52],1,0
Person_6689,"Bethel Census Area, Alaska",[52],1,0
Person_6690,"Bethel Census Area, Alaska",[52],1,0
Person_6691,"Bethel Census Area, Alaska",[52],1,0
Person_6692,"Bethel Census Area, Alaska",[52],1,0
Person_6693,"Bethel Census Area, Alaska",[52],1,0
Person_6694,"Bethel Census Area, Alaska",[52],1,0
Person_6695,"Bethel Census Area, Alaska",[52],1,0
Person_6696,"Bethel Census Area, Alaska",[52],1,0
Person_6697,"Bethel Census Area, Alaska",[52],1,0
Person_6698,"Bethel Census Area, Alaska",[52],1,0
Person_6699,"Bethel Census Area, Alaska",[52],1,0
Person_6700,"Bethel Census Area, Alaska",[52],1,0
Person_6701,"Bethel Census Area, Alaska",[52],1,0
Person_6702,"Bethel Census Area, Alaska",[52],1,0
Person_6703,"Bethel Census Area, Alaska",[52],1,0
Person_6704,"Bethel Census Area, Alaska",[52],1,0
Person_6705,"Bethel Census Area, Alaska",[52],1,0
Person_6706,"Bethel Census Area, Alaska",[52],1,0
Person_6707,"Bethel Census Area, Alaska",[52],1,0
Person_6708,"Bethel Census Area, Alaska",[52],1,0
Person_6709,"Bethel Census Area, Alaska",[52],1,0
Person_6710,"Bethel Census Area, Alaska",[52],1,0
Person_6711,"Bethel Census Area, Alaska",[52],1,0
Person_6712,"Bethel Census Area, Alaska",[52],1,0
Person_6713,"Bethel Census Area, Alaska",[52],1,0
Person_6714,"Bethel Census Area, Alaska",[52],1,0
Person_6715,"Bethel Census Area, Alaska",[52],1,0
Person_6716,"Bethel Census Area, Alaska",[52],1,0
Person_6717,"Bethel Census Area, Alaska",[52],1,0
Person_6718,"Bethel Census Area, Alaska",[52],1,0
Person_6719,"Bethel Census Area, Alaska",[52],1,0
Person_6720,"Bethel Census Area, Alaska",[52],1,0
Person_6721,"Bethel Census Area, Alaska",[52],1,0
Person_6722,"Bethel Census Area, Alaska",[52],1,0
Person_6723,"Bethel Census Area, Alaska",[52],1,0
Person_6724,"Bethel Census Area, Alaska",[52],1,0
Person_6725,"Bethel Census Area, Alaska",[52],1,0
Person_6726,"Bethel Census Area, Alaska",[52],1,0
Person_6727,"Bethel Census Area, Alaska",[52],1,0
Person_6728,"Bethel Census Area, Alaska",[52],1,0
Person_6729,"Bethel Census Area, Alaska",[52],1,0
Person_6730,"Bethel Census Area, Alaska",[52],1,0
Person_6731,"Bethel Census Area, Alaska",[52],1,0
Person_6732,"Bethel Census Area, Alaska",[52],1,0
Person_6733,"Bethel Census Area, Alaska",[52],1,0
Person_6734,"Bethel Census Area, Alaska",[52],1,0
Person_6735,"Bethel Census Area, Alaska",[52],1,0
Person_6736,"Bethel Census Area, Alaska",[52],1,0
Person_6737,"Bethel Census Area, Alaska",[52],1,0
Person_6738,"Bethel Census Area, Alaska",[52],1,0
Person_6739,"Bethel Census Area, Alaska",[52],1,0
Person_6740,"Bethel Census Area, Alaska",[52],1,0
Person_6741,"Bethel Census Area, Alaska",[52],1,0
Person_6742,"Bethel Census Area, Alaska",[52],1,0
Person_6743,"Bethel Census Area, Alaska",[52],1,0
Person_6744,"Bethel Census Area, Alaska",[52],1,0
Person_6745,"Bethel Census Area, Alaska",[52],1,0
Person_6746,"Bethel Census Area, Alaska",[52],1,0
Person_6747,"Bethel Census Area, Alaska",[52],1,0
Person_6748,"Bethel Census Area, Alaska",[52],1,0
Person_6749,"Bethel Census Area, Alaska",[52],1,0
Person_6750,"Bethel Census Area, Alaska",[52],1,0
Person_6751,"Bethel Census Area, Alaska",[52],1,0
Person_6752,"Bethel Census Area, Alaska",[52],1,0
Person_6753,"Bethel Census Area, Alaska",[52],1,0
Person_6754,"Bethel Census Area, Alaska",[52],1,0
Person_6755,"Bethel Census Area, Alaska",[52],1,0
Person_6756,"Bethel Census Area, Alaska",[52],1,0
Person_6757,"Bethel Census Area, Alaska",[52],1,0
Person_6758,"Bethel Census Area, Alaska",[52],1,0
Person_6759,"Bethel Census Area, Alaska",[52],1,0
Person_6760,"Bethel Census Area, Alaska",[52],1,0
Person_6761,"Bethel Census Area, Alaska",[52],1,0
Person_6762,"Bethel Census Area, Alaska",[52],1,0
Person_6763,"Bethel Census Area, Alaska",[52],1,0
Person_6764,"Bethel Census Area, Alaska",[52],1,0
Person_6765,"Bethel Census Area, Alaska",[52],1,0
Person_6766,"Bethel Census Area, Alaska",[52],1,0
Person_6767,"Bethel Census Area, Alaska",[52],1,0
Person_6768,"Bethel Census Area, Alaska",[52],1,0
Person_6769,"Bethel Census Area, Alaska",[52],1,0
Person_6770,"Bethel Census Area, Alaska",[52],1,0
Person_6771,"Bethel Census Area, Alaska",[52],1,0
Person_6772,"Bethel Census Area, Alaska",[52],1,0
Person_6773,"Bethel Census Area, Alaska",[52],1,0
Person_6774,"Bethel Census Area, Alaska",[52],1,0
Person_6775,"Bethel Census Area, Alaska",[52],1,0
Person_6776,"Bethel Census Area, Alaska",[52],1,0
Person_6777,"Bethel Census Area, Alaska",[52],1,0
Person_6778,"Bethel Census Area, Alaska",[52],1,0
Person_6779,"Bethel Census Area, Alaska",[52],1,0
Person_6780,"Bethel Census Area, Alaska",[52],1,0
Person_6781,"Bethel Census Area, Alaska",[52],1,0
Person_6782,"Bethel Census Area, Alaska",[52],1,0
Person_6783,"Bethel Census Area, Alaska",[52],1,0
Person_6784,"Bethel Census Area, Alaska",[52],1,0
Person_6785,"Bethel Census Area, Alaska",[52],1,0
Person_6786,"Bethel Census Area, Alaska",[52],1,0
Person_6787,"Bethel Census Area, Alaska",[52],1,0
Person_6788,"Bethel Census Area, Alaska",[52],1,0
Person_6789,"Bethel Census Area, Alaska",[52],1,0
Person_6790,"Bethel Census Area, Alaska",[52],1,0
Person_6791,"Bethel Census Area, Alaska",[52],1,0
Person_6792,"Bethel Census Area, Alaska",[52],1,0
Person_6793,"Bethel Census Area, Alaska",[52],1,0
Person_6794,"Bethel Census Area, Alaska",[52],1,0
Person_6795,"Bethel Census Area, Alaska",[52],1,0
Person_6796,"Bethel Census Area, Alaska",[52],1,0
Person_6797,"Bethel Census Area, Alaska",[52],1,0
Person_6798,"Bethel Census Area, Alaska",[52],1,0
Person_6799,"Bethel Census Area, Alaska",[52],1,0
Person_6800,"Bethel Census Area, Alaska",[52],1,0
Person_6801,"Bethel Census Area, Alaska",[52],1,0
Person_6802,"Bethel Census Area, Alaska",[52],1,0
Person_6803,"Bethel Census Area, Alaska",[52],1,0
Person_6804,"Bethel Census Area, Alaska",[52],1,0
Person_6805,"Bethel Census Area, Alaska",[52],1,0
Person_6806,"Bethel Census Area, Alaska",[52],1,0
Person_6807,"Bethel Census Area, Alaska",[52],1,0
Person_6808,"Bethel Census Area, Alaska",[52],1,0
Person_6809,"Bethel Census Area, Alaska",[52],1,0
Person_6810,"Bethel Census Area, Alaska",[52],1,0
Person_6811,"Bethel Census Area, Alaska",[52],1,0
Person_6812,"Bethel Census Area, Alaska",[52],1,0
Person_6813,"Bethel Census Area, Alaska",[52],1,0
Person_6814,"Bethel Census Area, Alaska",[52],1,0
Person_6815,"Bethel Census Area, Alaska",[52],1,0
Person_6816,"Bethel Census Area, Alaska",[52],1,0
Person_6817,"Bethel Census Area, Alaska",[52],1,0
Person_6818,"Bethel Census Area, Alaska",[52],1,0
Person_6819,"Bethel Census Area, Alaska",[52],1,0
Person_6820,"Bethel Census Area, Alaska",[52],1,0
Person_6821,"Bethel Census Area, Alaska",[52],1,0
Person_6822,"Bethel Census Area, Alaska",[52],1,0
Person_6823,"Bethel Census Area, Alaska",[52],1,0
Person_6824,"Bethel Census Area, Alaska",[52],1,0
Person_6825,"Bethel Census Area, Alaska",[52],1,0
Person_6826,"Bethel Census Area, Alaska",[52],1,0
Person_6827,"Bethel Census Area, Alaska",[52],1,0
Person_6828,"Bethel Census Area, Alaska",[52],1,0
Person_6829,"Bethel Census Area, Alaska",[52],1,0
Person_6830,"Bethel Census Area, Alaska",[52],1,0
Person_6831,"Bethel Census Area, Alaska",[52],1,0
Person_6832,"Bethel Census Area, Alaska",[52],1,0
Person_6833,"Bethel Census Area, Alaska",[52],1,0
Person_6834,"Bethel Census Area, Alaska",[52],1,0
Person_6835,"Bethel Census Area, Alaska",[52],1,0
Person_6836,"Bethel Census Area, Alaska",[52],1,0
Person_6837,"Bethel Census Area, Alaska",[52],1,0
Person_6838,"Bethel Census Area, Alaska",[52],1,0
Person_6839,"Bethel Census Area, Alaska",[52],1,0
Person_6840,"Bethel Census Area, Alaska",[52],1,0
Person_6841,"Bethel Census Area, Alaska",[52],1,0
Person_6842,"Bethel Census Area, Alaska",[52],1,0
Person_6843,"Bethel Census Area, Alaska",[52],1,0
Person_6844,"Bethel Census Area, Alaska",[52],1,0
Person_6845,"Bethel Census Area, Alaska",[52],1,0
Person_6846,"Bethel Census Area, Alaska",[52],1,0
Person_6847,"Bethel Census Area, Alaska",[52],1,0
Person_6848,"Bethel Census Area, Alaska",[52],1,0
Person_6849,"Bethel Census Area, Alaska",[52],1,0
Person_6850,"Bethel Census Area, Alaska",[52],1,0
Person_6851,"Bethel Census Area, Alaska",[52],1,0
Person_6852,"Bethel Census Area, Alaska",[52],1,0
Person_6853,"Bethel Census Area, Alaska",[52],1,0
Person_6854,"Bethel Census Area, Alaska",[52],1,0
Person_6855,"Bethel Census Area, Alaska",[52],1,0
Person_6856,"Bethel Census Area, Alaska",[52],1,0
Person_6857,"Bethel Census Area, Alaska",[52],1,0
Person_6858,"Bethel Census Area, Alaska",[52],1,0
Person_6859,"Bethel Census Area, Alaska",[52],1,0
Person_6860,"Bethel Census Area, Alaska",[52],1,0
Person_6861,"Bethel Census Area, Alaska",[52],1,0
Person_6862,"Bethel Census Area, Alaska",[52],1,0
Person_6863,"Bethel Census Area, Alaska",[52],1,0
Person_6864,"Bethel Census Area, Alaska",[52],1,0
Person_6865,"Bethel Census Area, Alaska",[52],1,0
